PO_ID,Supplier,Item_Category,Order_Status,Order_Date,Delivery_Date,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance,days_to_deliver,negotiated_savings,defect_rate,is_delivered,is_cancelled,is_compliant
PO-00430,Delta_Logistics,Raw Materials,Delivered,2023-03-14,2023-03-25,1438,66.61,58.5,237.0,true,11,11662.179999999998,0.16481223922114047,1,0,0
PO-00435,Delta_Logistics,Raw Materials,Delivered,2023-12-09,2023-12-29,76,107.59,96.33,10.0,true,20,855.76000000000045,0.13157894736842105,1,0,0
PO-00466,Delta_Logistics,Raw Materials,Delivered,2022-12-07,,329,12.96,12.74,48.0,true,,72.380000000000209,0.1458966565349544,1,0,0
PO-00468,Delta_Logistics,Raw Materials,Delivered,2023-11-17,,546,82.63,74.77,76.0,false,,4291.5599999999995,0.1391941391941392,1,0,0
PO-00470,Delta_Logistics,Raw Materials,Partially Delivered,2022-10-01,2022-10-18,230,13.0,12.81,,false,17,43.699999999999889,,0,0,0
PO-00475,Delta_Logistics,Raw Materials,Delivered,2022-02-09,2022-02-27,1189,19.47,17.15,,false,18,2758.4800000000005,,1,0,0
PO-00508,Delta_Logistics,Raw Materials,Delivered,2023-03-21,2023-04-09,1112,39.06,33.6,184.0,false,19,6071.5200000000013,0.16546762589928057,1,0,0
PO-00520,Delta_Logistics,Raw Materials,Delivered,2023-12-27,2023-12-28,952,74.72,69.73,,true,1,4750.479999999995,,1,0,0
PO-00556,Delta_Logistics,Raw Materials,Delivered,2022-11-05,2022-11-19,1052,37.78,32.6,162.0,true,14,5449.36,0.15399239543726237,1,0,0
PO-00572,Delta_Logistics,Raw Materials,Delivered,2022-08-07,,1423,41.48,40.9,199.0,true,,825.33999999999753,0.13984539704848911,1,0,0
PO-00592,Delta_Logistics,Raw Materials,Pending,2022-02-17,2022-02-18,790,26.8,25.62,115.0,true,1,932.19999999999982,0.14556962025316456,0,0,0
PO-00614,Delta_Logistics,Raw Materials,Delivered,2022-06-30,2022-07-10,1958,95.53,91.72,308.0,true,10,7459.9800000000041,0.15730337078651685,1,0,0
PO-00644,Delta_Logistics,Raw Materials,Cancelled,2023-05-12,2023-05-18,523,102.08,99.59,,true,6,1302.2699999999973,,0,1,0
PO-00677,Delta_Logistics,Raw Materials,Delivered,2023-08-22,2023-09-11,945,57.01,55.14,147.0,false,20,1767.1499999999976,0.15555555555555556,1,0,0
PO-00680,Delta_Logistics,Raw Materials,Delivered,2023-08-13,2023-08-23,901,108.63,106.3,141.0,true,10,2099.3299999999986,0.15649278579356271,1,0,0
PO-00695,Delta_Logistics,Raw Materials,Delivered,2023-03-23,2023-03-31,1241,100.04,97.56,187.0,true,8,3077.6800000000048,0.15068493150684931,1,0,0
PO-00698,Delta_Logistics,Raw Materials,Delivered,2023-02-03,2023-02-08,1629,48.63,43.28,260.0,true,5,8715.1500000000015,0.15960712093308779,1,0,0
PO-00705,Delta_Logistics,Raw Materials,Pending,2022-05-11,,1326,59.49,56.21,,true,,4349.2800000000016,,0,0,0
PO-00011,Epsilon_Group,Raw Materials,Delivered,2022-03-31,2022-04-15,5000,78.49,73.68,18.0,true,15,24049.999999999942,0.0036,1,0,0
PO-00018,Epsilon_Group,Raw Materials,Delivered,2022-08-27,2022-09-04,921,51.48,50.61,,true,8,801.26999999999759,,1,0,0
PO-00028,Epsilon_Group,Raw Materials,Delivered,2022-08-14,2022-08-23,435,17.13,15.84,8.0,true,9,561.14999999999964,0.018390804597701149,1,0,0
PO-00056,Epsilon_Group,Raw Materials,Delivered,2022-10-28,2022-10-30,881,100.94,95.05,30.0,true,2,5189.09,0.0340522133938706,1,0,0
PO-00069,Epsilon_Group,Raw Materials,Cancelled,2022-08-27,,63,61.94,53.8,,true,,512.82,,0,1,0
PO-00075,Epsilon_Group,Raw Materials,Delivered,2023-01-09,2023-01-28,1413,70.47,69.65,,true,19,1158.6599999999903,,1,0,0
PO-00262,Epsilon_Group,Raw Materials,Delivered,2023-02-25,2023-03-02,1306,27.27,25.96,39.0,true,5,1710.8599999999983,0.029862174578866769,1,0,0
PO-00300,Epsilon_Group,Raw Materials,Pending,2022-03-02,2022-03-06,1512,33.25,30.15,53.0,true,4,4687.2000000000025,0.035052910052910051,0,0,0
PO-00314,Epsilon_Group,Raw Materials,Delivered,2022-07-14,2022-08-03,1584,16.46,14.2,57.0,true,20,3579.8400000000024,0.035984848484848488,1,0,0
PO-00328,Epsilon_Group,Raw Materials,Delivered,2022-06-11,2022-06-15,452,46.45,40.39,9.0,true,4,2739.1200000000008,0.019911504424778761,1,0,0
PO-00338,Epsilon_Group,Raw Materials,Cancelled,2023-02-18,2023-03-06,1713,47.45,42.05,53.0,true,16,9250.20000000001,0.030939871570344425,0,1,0
PO-00359,Epsilon_Group,Raw Materials,Partially Delivered,2023-02-10,2023-03-02,1377,94.69,84.2,,true,20,14444.729999999992,,0,0,0
PO-00389,Epsilon_Group,Raw Materials,Delivered,2023-11-01,2023-11-20,559,67.56,57.98,15.0,true,19,5355.220000000003,0.026833631484794274,1,0,0
PO-00407,Epsilon_Group,Raw Materials,Delivered,2022-12-18,2022-12-21,447,59.81,57.92,13.0,true,3,844.83000000000027,0.029082774049217,1,0,0
PO-00546,Epsilon_Group,Raw Materials,Delivered,2023-07-22,2023-07-25,199,51.98,45.64,,false,3,1261.6599999999992,,1,0,0
PO-00565,Epsilon_Group,Raw Materials,Pending,2023-09-14,2023-10-03,54,32.28,28.65,3.0,true,19,196.02000000000015,0.055555555555555552,0,0,0
PO-00567,Epsilon_Group,Raw Materials,Delivered,2022-11-26,2022-12-08,1269,35.28,33.7,35.0,true,12,2005.0199999999979,0.027580772261623327,1,0,0
PO-00568,Epsilon_Group,Raw Materials,Delivered,2023-04-22,2023-04-25,823,68.32,64.46,19.0,true,3,3176.7799999999997,0.023086269744835967,1,0,0
PO-00575,Epsilon_Group,Raw Materials,Delivered,2022-06-23,,872,17.18,16.63,20.0,true,,479.60000000000059,0.022935779816513763,1,0,0
PO-00591,Epsilon_Group,Raw Materials,Cancelled,2022-01-26,2022-02-03,1419,50.14,43.46,,true,8,9478.92,,0,1,0
PO-00623,Epsilon_Group,Raw Materials,Delivered,2022-05-17,2022-05-24,296,64.94,63.61,,true,7,393.6799999999995,,1,0,0
PO-00691,Epsilon_Group,Raw Materials,Cancelled,2022-08-14,2022-08-16,1341,42.96,41.75,39.0,true,2,1622.610000000001,0.029082774049217,0,1,0
PO-00762,Epsilon_Group,Raw Materials,Delivered,2023-09-14,2023-09-20,1346,72.08,67.04,38.0,true,6,6783.8399999999892,0.028231797919762259,1,0,0
PO-00009,Gamma_Co,Raw Materials,Partially Delivered,2023-11-24,2023-11-28,1688,43.93,39.89,89.0,true,4,6819.5199999999986,0.052725118483412325,0,0,0
PO-00010,Gamma_Co,Raw Materials,Pending,2023-07-13,2023-07-25,171,76.87,70.2,8.0,true,12,1140.5700000000004,0.046783625730994149,0,0,0
PO-00019,Gamma_Co,Raw Materials,Partially Delivered,2023-06-02,2023-06-05,1737,97.53,87.37,79.0,true,3,17647.919999999995,0.045480713874496259,0,0,0
PO-00063,Gamma_Co,Raw Materials,Delivered,2022-03-13,2022-03-15,890,98.26,93.14,49.0,true,2,4556.8000000000038,0.0550561797752809,1,0,0
PO-00103,Gamma_Co,Raw Materials,Delivered,2022-02-02,2022-02-18,1045,47.88,44.65,69.0,true,16,3375.350000000004,0.0660287081339713,1,0,0
PO-00112,Gamma_Co,Raw Materials,Delivered,2023-11-03,2023-11-09,1066,70.45,65.88,56.0,false,6,4871.6200000000081,0.0525328330206379,1,0,0
PO-00114,Gamma_Co,Raw Materials,Partially Delivered,2023-02-10,,345,103.62,98.09,25.0,false,,1907.8500000000004,0.072463768115942032,0,0,0
PO-00154,Gamma_Co,Raw Materials,Delivered,2023-07-04,2023-07-05,1101,24.28,22.73,59.0,false,1,1706.5500000000009,0.053587647593097185,1,0,0
PO-00170,Gamma_Co,Raw Materials,Delivered,2022-11-02,2022-11-21,775,57.0,49.14,48.0,true,19,6091.5,0.061935483870967742,1,0,0
PO-00199,Gamma_Co,Raw Materials,Partially Delivered,2023-11-07,2023-11-26,145,47.49,42.76,6.0,true,19,685.85000000000059,0.041379310344827586,0,0,0
PO-00225,Gamma_Co,Raw Materials,Delivered,2022-01-22,2022-01-24,1693,57.89,49.84,88.0,true,2,13628.649999999996,0.051978735971647962,1,0,0
PO-00229,Gamma_Co,Raw Materials,Delivered,2023-08-26,,1404,34.85,30.5,78.0,true,,6107.4000000000024,0.055555555555555552,1,0,0
PO-00263,Gamma_Co,Raw Materials,Delivered,2023-04-24,2023-05-06,1765,97.51,84.3,65.0,true,12,23315.650000000012,0.036827195467422094,1,0,0
PO-00269,Gamma_Co,Raw Materials,Partially Delivered,2022-03-04,2022-03-16,1341,46.27,43.94,63.0,true,12,3124.530000000007,0.046979865771812082,0,0,0
PO-00321,Gamma_Co,Raw Materials,Partially Delivered,2022-11-18,2022-12-03,1399,25.97,22.19,62.0,true,15,5288.2199999999966,0.04431736954967834,0,0,0
PO-00370,Gamma_Co,Raw Materials,Delivered,2023-07-31,2023-08-07,865,81.54,71.59,39.0,true,7,8606.7500000000018,0.045086705202312137,1,0,0
PO-00388,Gamma_Co,Raw Materials,Delivered,2023-09-19,2023-09-23,1185,103.28,99.05,,true,4,5012.5500000000047,,1,0,0
PO-00447,Gamma_Co,Raw Materials,Pending,2023-01-09,,865,28.79,25.69,47.0,true,,2681.4999999999982,0.054335260115606937,0,0,0
PO-00482,Gamma_Co,Raw Materials,Delivered,2022-08-22,2022-08-30,1396,77.63,67.81,58.0,true,8,13708.71999999999,0.041547277936962751,1,0,0
PO-00495,Gamma_Co,Raw Materials,Delivered,2023-02-14,2023-02-15,903,66.53,60.15,29.0,true,1,5761.1400000000021,0.032115171650055369,1,0,0
PO-00507,Gamma_Co,Raw Materials,Delivered,2023-09-03,2023-09-04,1249,54.18,47.29,59.0,true,1,8605.61,0.047237790232185752,1,0,0
PO-00511,Gamma_Co,Raw Materials,Delivered,2023-03-23,2023-03-31,808,24.19,21.64,39.0,true,8,2060.4000000000005,0.048267326732673269,1,0,0
PO-00557,Gamma_Co,Raw Materials,Delivered,2023-02-20,2023-02-22,493,44.74,41.44,24.0,false,2,1626.9000000000021,0.0486815415821501,1,0,0
PO-00577,Gamma_Co,Raw Materials,Delivered,2022-03-28,2022-04-04,1893,55.14,50.1,98.0,true,7,9540.7199999999975,0.051769677760169046,1,0,0
PO-00598,Gamma_Co,Raw Materials,Delivered,2023-03-01,2023-03-18,1466,77.37,70.35,72.0,true,17,10291.320000000014,0.049113233287858118,1,0,0
PO-00653,Gamma_Co,Raw Materials,Partially Delivered,2022-10-06,2022-10-18,72,103.0,89.49,1.0,false,12,972.72000000000037,0.013888888888888888,0,0,0
PO-00689,Gamma_Co,Raw Materials,Delivered,2023-07-14,,1500,29.19,27.24,72.0,true,,2925.0000000000041,0.048,1,0,0
PO-00712,Gamma_Co,Raw Materials,Delivered,2023-11-10,,825,99.89,97.65,30.0,true,,1847.9999999999957,0.036363636363636362,1,0,0
PO-00717,Gamma_Co,Raw Materials,Pending,2022-05-19,2022-05-31,1071,60.77,58.5,,true,12,2431.1700000000033,,0,0,0
PO-00741,Gamma_Co,Raw Materials,Delivered,2023-10-30,2023-11-09,788,97.3,94.44,32.0,true,10,2253.6799999999994,0.04060913705583756,1,0,0
PO-00759,Gamma_Co,Raw Materials,Delivered,2023-01-13,2023-01-28,916,59.01,53.37,47.0,true,15,5166.2400000000007,0.051310043668122272,1,0,0
PO-00769,Gamma_Co,Raw Materials,Delivered,2022-11-16,2022-11-22,446,20.61,19.46,14.0,true,6,512.89999999999941,0.031390134529147982,1,0,0
PO-00775,Gamma_Co,Raw Materials,Delivered,2022-03-19,2022-04-07,494,94.82,81.89,29.0,true,19,6387.4199999999964,0.058704453441295545,1,0,0
